drugbank_id	chebi_id
DB03681	36933
DB03681	52623
DB03681	82664
DB03685	16695
DB03685	57865
DB03687	16578
DB03687	57823
DB03688	16510
DB03688	33404
DB03690	52360
DB03690	60428
DB03690	74669
DB03693	47322
DB03694	46261
DB03696	16521
DB03699	15380
DB03699	57292
DB03700	16398
DB03700	16857
DB03700	28718
DB03700	32820
DB03700	32822
DB03700	32826
DB03700	32827
DB03700	32828
DB03700	38263
DB03700	57757
DB03700	57926
DB03700	58585
DB03700	58645
DB03703	18099
DB03704	36204
DB03704	39567
DB03708	17709
DB03708	58243
DB03709	39066
DB03709	39067
DB03709	40957
DB03715	28897
DB03719	73284
DB03720	18820
DB03720	48305
DB03720	48306
DB03720	58739
DB03721	17012
DB03721	35418
DB03721	45744
DB03721	49026
DB03721	58705
DB03721	58770
DB03722	41928
DB03723	15774
DB03723	17307
DB03723	17510
DB03723	29726
DB03723	35452
DB03723	57510
DB03723	58099
DB03723	58172
DB03723	61119
DB03723	68576
DB03723	68679
DB03723	73933
DB03723	73950
DB03723	74143
DB03725	1963
DB03725	68635
DB03725	70836
DB03726	45262
DB03728	17861
DB03728	30747
DB03733	27789
DB03740	28009
DB03740	28037
DB03740	28497
DB03740	40356
DB03740	41112
DB03740	44278
DB03740	506227
DB03740	63153
DB03740	63154
DB03741	37070
DB03741	38655
DB03741	45525
DB03741	48946
DB03745	16246
DB03745	16772
DB03745	28455
DB03745	370252
DB03745	57695
DB03745	58566
DB03750	28484
DB03750	48942
DB03751	14086
DB03751	15700
DB03751	35248
DB03751	35249
DB03751	35252
DB03751	35254
DB03751	57275
DB03751	57477
DB03754	46097
DB03754	9754
DB03756	28125
DB03756	77016
DB03760	18047
DB03760	30316
DB03760	30318
DB03760	45230
DB03760	83093
DB03765	28507
DB03765	77766
DB03766	17272
DB03766	30768
DB03770	43089
DB03773	2179
DB03773	2181
DB03773	27442
DB03773	27586
DB03773	27907
DB03773	42548
DB03773	42564
DB03773	42589
DB03773	42606
DB03773	62346
DB03773	63151
DB03773	63152
DB03774	17232
DB03774	58066
DB03775	16691
DB03775	36998
DB03775	37000
DB03775	42280
DB03775	57861
DB03776	17167
DB03776	18041
DB03776	18419
DB03779	44230
DB03779	52283
DB03779	58700
DB03779	58886
DB03783	8050
DB03784	116314
DB03785	79038
DB03785	82985
DB03790	21363
DB03793	16150
DB03793	30746
DB03795	11561
DB03795	17094
DB03796	15756
DB03796	7896
DB03798	15918
DB03798	57566
DB03799	43978
DB03800	17622
DB03800	246422
DB03801	43575
DB03814	39005
DB03814	39006
DB03814	39408
DB03814	62955
DB03814	67099
DB03815	45530
DB03817	16028
DB03817	48950
DB03817	58761
DB03817	64307
DB03819	45615
DB03822	42383
DB03822	59759
DB03822	59760
DB03823	31018
DB03823	42255
DB03823	68330
DB03823	71224
DB03823	71225
DB03823	71227
DB03829	18116
DB03829	58380
DB03832	18102
DB03832	73039
DB03836	49916
DB03839	17895
DB03839	18186
DB03839	28479
DB03839	32760
DB03839	32761
DB03839	32762
DB03839	32773
DB03839	32774
DB03839	32775
DB03839	32784
DB03839	32785
DB03839	32786
DB03839	58315
DB03839	58570
DB03840	15377
DB03840	16234
DB03840	29374
DB03840	29375
DB03840	29412
DB03840	30366
DB03840	33806
DB03840	33811
DB03840	33813
DB03840	41981
DB03843	16842
DB03847	41450
DB03847	61936
DB03847	61938
DB03848	32404
DB03848	38100
DB03852	27961
DB03853	45558
DB03853	72307
DB03854	18127
DB03854	58384
DB03854	64701
DB03856	41948
DB03859	42896
DB03864	45619
DB03864	74537
DB03866	27647
DB03866	82629
DB03867	44454
DB03868	17947
DB03868	32364
DB03871	30351
DB03871	30366
DB03871	49862
DB03882	18011
DB03882	18329
DB03882	27727
DB03882	36713
DB03882	36714
DB03882	36715
DB03882	40836
DB03884	18005
DB03884	30851
DB03886	15373
DB03886	41183
DB03886	63931
DB03886	74688
DB03887	2285
DB03894	63620
DB03895	44107
DB03895	72449
DB03896	18036
DB03896	39949
DB03896	48313
DB03896	48314
DB03896	48315
DB03896	48316
DB03897	16331
DB03897	32980
DB03900	45895
DB03902	16995
DB03902	30623
DB03902	46904
DB03904	16199
DB03904	32285
DB03904	48376
DB03909	40532
DB03911	17535
DB03911	27476
DB03911	28161
DB03911	28518
DB03911	28543
DB03911	40886
DB03911	43934
DB03911	46987
DB03911	46994
DB03911	46995
DB03911	46996
DB03911	47006
DB03911	47008
DB03911	47010
DB03911	47011
DB03911	47012
DB03911	53455
DB03911	59275
DB03911	62321
DB03911	82838
DB03912	16858
DB03912	4222
DB03912	47942
DB03912	61723
DB03913	16848
DB03913	59541
DB03915	16944
DB03915	17844
DB03915	40673
DB03915	78948
DB03918	15372
DB03918	32120
DB03918	52447
DB03918	59560
DB03918	64241
DB03918	64491
DB03923	31136
DB03926	18011
DB03926	18329
DB03926	27727
DB03926	36713
DB03926	36714
DB03926	36715
DB03926	40836
DB03929	16523
DB03929	17115
DB03929	17822
DB03929	32836
DB03929	32837
DB03929	32840
DB03929	32841
DB03929	32845
DB03929	32846
DB03929	33384
DB03929	35243
DB03929	35247
DB03930	41149
DB03934	15431
DB03934	17627
DB03934	26355
DB03934	28783
DB03934	36144
DB03934	36159
DB03934	36161
DB03934	50385
DB03934	55376
DB03934	55377
DB03934	60344
DB03934	60515
DB03937	16897
DB03937	27508
DB03937	48153
DB03938	18229
DB03938	58415
DB03940	18058
DB03940	58363
DB03943	17196
DB03943	22653
DB03943	28159
DB03943	32650
DB03943	32651
DB03943	32656
DB03943	32657
DB03943	32660
DB03943	32661
DB03943	58048
DB03943	74337
DB03945	18132
DB03945	295975
DB03946	36062
DB03946	36241
DB03947	16880
DB03947	17140
DB03947	17173
DB03947	17399
DB03951	15784
DB03951	18207
DB03951	50565
DB03951	57513
DB03951	58826
DB03951	62165
DB03951	62168
DB03951	71673
DB03955	44369
DB03956	16595
DB03956	18228
DB03956	203600
DB03956	58414
DB03956	62918
DB03961	18425
DB03961	58483
DB03967	23872
DB03967	45599
DB03968	43533
DB03974	27747
DB03976	44052
DB03977	17311
DB03977	58100
DB03983	16136
DB03983	25805
DB03983	29194
DB03983	29919
DB03983	30402
DB03983	30488
DB03983	33815
DB03983	33818
DB03983	33819
DB03983	36932
DB03983	36933
DB03983	44074
DB03983	58698
DB03983	60102
DB03983	60103
DB03983	71302
DB03983	71305
DB03983	71306
DB03983	71307
DB03983	82685
DB03983	83233
DB03986	42495
DB03988	6263
DB03989	15903
DB03989	17925
DB03989	27667
DB03989	28061
DB03989	28563
DB03989	28729
DB03989	37619
DB03989	37620
DB03989	37627
DB03989	37630
DB03989	37631
DB03989	37677
DB03989	37679
DB03989	37680
DB03989	37686
DB03989	37692
DB03989	37693
DB03989	37704
DB03989	37706
DB03989	37740
DB03989	37741
DB03989	37744
DB03989	40656
DB03989	4093
DB03989	4139
DB03989	4167
DB03989	4191
DB03989	4208
DB03989	42905
DB03989	43104
DB03989	59552
DB03989	63421
DB03989	68462
DB03989	72452
DB03989	83029
DB03991	28062
DB03993	74903
DB03993	74904
DB03994	16000
DB03994	57603
DB03995	495055
DB04005	15713
DB04005	46398
DB04005	57481
DB04017	3763
DB04022	17633
DB04022	58215
DB04022	77828
DB04023	17466
DB04023	21161
DB04026	15742
DB04026	15884
DB04026	57493
DB04026	57554
DB04027	15816
DB04027	16467
DB04027	29016
DB04027	32681
DB04027	32682
DB04027	32683
DB04027	32688
DB04027	32689
DB04027	32690
DB04027	32695
DB04027	32696
DB04027	32697
DB04028	59988
DB04028	59992
DB04028	59993
DB04028	78771
DB04028	78772
DB04028	78773
DB04029	21371
DB04031	15377
DB04031	16234
DB04031	29193
DB04031	29374
DB04031	29375
DB04031	29412
DB04031	33004
DB04031	33806
DB04031	33811
DB04031	33813
DB04031	41981
DB04034	16332
DB04034	16593
DB04034	17363
DB04034	17666
DB04034	57737
DB04034	57829
DB04034	58121
DB04034	58226
DB04038	16933
DB04045	15465
DB04045	15466
DB04045	16625
DB04045	57326
DB04045	57327
DB04045	59916
DB04046	17540
DB04046	320055
DB04046	320061
DB04046	37656
DB04046	37657
DB04046	43943
DB04046	55507
DB04049	41487
DB04051	40131
DB04052	39839
DB04053	36363
DB04053	44951
DB04056	16567
DB04056	30754
DB04059	46311
DB04062	2179
DB04062	2181
DB04062	27442
DB04062	27586
DB04062	27907
DB04062	42548
DB04062	42564
DB04062	42589
DB04062	42606
DB04062	62346
DB04062	63151
DB04062	63152
DB04066	12876
DB04066	17450
DB04066	32373
DB04066	32374
DB04066	36090
DB04066	58152
DB04070	16089
DB04072	15607
DB04072	57429
DB04074	11851
DB04074	16530
DB04075	17533
DB04075	21549
DB04075	44337
DB04077	17754
DB04078	43261
DB04079	43208
DB04079	67095
DB04084	31617
DB04084	49126
DB04084	49128
DB04084	49130
DB04084	49131
DB04084	49132
DB04084	49140
DB04084	49141
DB04084	49143
DB04084	49145
DB04084	49146
DB04084	49148
DB04084	49151
DB04084	49152
DB04084	49153
DB04093	46202
DB04094	41268
DB04099	14105
DB04099	18304
DB04099	58437
DB04100	17245
DB04104	38635
DB04115	16118
DB04116	28053
DB04116	28066
DB04116	28189
DB04116	36229
DB04116	36230
DB04116	36231
DB04116	43620
DB04116	4808
DB04116	53445
DB04116	59578
DB04116	61625
DB04116	61770
DB04116	61827
DB04116	62103
DB04116	62357
DB04116	71422
DB04116	71552
DB04119	22927
DB04119	33117
DB04119	33348
DB04119	52743
DB04120	17254
DB04122	17665
DB04122	17719
DB04122	41076
DB04122	4141
DB04122	4170
DB04122	43896
DB04122	47944
DB04122	48066
DB04122	49728
DB04122	58225
DB04122	58247
DB04122	58735
DB04122	60332
DB04122	61548
DB04122	61567
DB04122	61667
DB04127	18189
DB04127	40438
DB04127	45425
DB04127	52742
DB04127	78346
DB04129	15851
DB04129	57543
DB04132	27704
DB04137	15996
DB04137	37565
DB04137	57600
DB04139	43299
DB04143	18299
DB04143	51793
DB04143	58866
DB04143	60820
DB04149	104872
DB04149	40133
DB04149	59540
DB04151	50599
DB04151	70958
DB04153	48926
DB04153	58758
DB04156	17051
DB04156	29228
DB04160	18361
DB04160	29888
DB04160	33017
DB04160	33019
DB04160	45212
DB04161	45422
DB04165	74562
DB04166	16567
DB04166	30754
DB04167	21553
DB04167	73685
DB04170	340673
DB04173	28645
DB04173	37720
DB04173	37721
DB04173	37725
DB04173	37727
DB04173	43703
DB04173	48646
DB04173	48647
DB04173	48648
DB04173	48670
DB04173	48672
DB04173	48673
DB04173	49088
DB04173	49089
DB04173	49090
DB04177	42219
DB04178	83718
DB04179	35260
DB04183	17453
DB04183	30860
DB04183	30861
DB04185	18314
DB04185	19475
DB04185	28804
DB04185	58441
DB04189	15427
DB04189	57304
DB04193	15699
DB04193	30653
DB04193	30654
DB04193	57476
DB04193	62980
DB04194	71404
DB04196	26376
DB04196	27623
DB04196	37055
DB04196	37066
DB04196	37078
DB04196	40856
DB04199	78223
DB04199	79067
DB04200	6698
DB04202	29608
DB04207	16927
DB04207	57951
DB04208	44235
DB04209	31466
DB04209	41872
DB04212	44400
DB04212	76608
DB04212	77456
DB04214	17440
DB04214	61146
DB04216	16243
DB04216	57694
DB04219	15377
DB04219	16234
DB04219	25805
DB04219	29194
DB04219	29374
DB04219	29375
DB04219	29412
DB04219	33004
DB04219	33806
DB04219	33811
DB04219	33813
DB04219	33815
DB04219	33818
DB04219	33819
DB04219	36932
DB04219	36933
DB04219	41981
DB04224	16196
DB04224	27997
DB04224	30823
DB04224	30825
DB04224	36021
DB04228	29474
DB04228	75204
DB04231	15377
DB04231	16234
DB04231	29374
DB04231	29375
DB04231	29412
DB04231	30366
DB04231	33806
DB04231	33811
DB04231	33813
DB04231	41981
DB04233	41323
DB04242	17879
DB04242	30763
DB04243	77120
DB04248	27931
DB04248	3528
DB04248	40896
DB04248	41753
DB04248	59481
DB04248	60948
DB04248	62785
DB04248	62795
DB04248	63141
DB04248	68485
DB04252	15859
DB04252	32814
DB04252	64850
DB04252	64852
DB04256	43876
DB04257	28716
DB04257	32372
DB04257	59265
DB04257	71449
DB04257	72004
DB04261	13941
DB04261	28616
DB04263	42768
DB04265	17012
DB04265	35418
DB04265	45744
DB04265	49026
DB04265	58705
DB04265	58770
DB04267	36167
DB04267	46835
DB04267	46837
DB04272	16947
DB04272	30769
DB04272	35802
DB04272	35806
DB04272	35809
DB04272	35810
DB04272	76049
DB04274	34483
DB04274	41888
DB04274	48020
DB04275	17697
DB04277	15845
DB04277	15946
DB04277	47947
DB04277	57579
DB04277	61519
DB04277	61559
DB04279	15592
DB04279	35114
DB04279	35121
DB04279	43468
DB04282	31617
DB04282	49126
DB04282	49128
DB04282	49130
DB04282	49131
DB04282	49132
DB04282	49140
DB04282	49141
DB04282	49143
DB04282	49145
DB04282	49146
DB04282	49148
DB04282	49151
DB04282	49152
DB04282	49153
DB04284	35280
DB04284	44813
DB04286	17535
DB04286	27476
DB04286	28161
DB04286	28518
DB04286	28543
DB04286	40886
DB04286	43934
DB04286	46987
DB04286	46994
DB04286	46995
DB04286	46996
DB04286	47006
DB04286	47008
DB04286	47010
DB04286	47011
DB04286	47012
DB04286	53455
DB04286	59275
DB04286	62321
DB04286	82838
DB04290	16436
DB04290	49086
DB04290	58779
DB04291	15695
DB04291	31755
DB04291	50418
DB04291	57475
DB04293	214480
DB04293	281056
DB04293	47544
DB04296	1010
DB04296	19450
DB04297	46024
DB04299	18012
DB04299	18300
DB04299	22958
DB04299	29806
DB04299	30780
DB04299	36180
DB04299	37154
DB04299	37155
DB04299	37156
DB04300	16155
DB04300	57660
DB04304	12931
DB04304	13115
DB04304	16154
DB04304	16534
DB04304	17360
DB04304	17767
DB04304	17796
DB04304	18391
DB04304	21336
DB04304	33076
DB04304	33198
DB04304	37425
DB04304	46644
DB04304	53071
DB04308	15695
DB04308	31755
DB04308	50418
DB04308	57475
DB04312	41883
DB04313	16378
DB04313	47980
DB04313	58724
DB04314	39624
DB04315	17552
DB04315	51987
DB04315	58189
DB04315	65180
DB04319	2179
DB04319	2181
DB04319	27442
DB04319	27586
DB04319	27907
DB04319	42548
DB04319	42564
DB04319	42589
DB04319	42606
DB04319	62346
DB04319	63151
DB04319	63152
DB04320	49514
DB04325	18397
DB04325	225237
DB04326	16108
DB04326	57642
DB04327	39934
DB04327	44887
DB04327	47764
DB04327	47766
DB04327	47767
DB04327	47768
DB04327	47769
DB04328	145989
DB04328	17052
DB04329	16092
DB04331	75382
DB04331	75384
DB04333	73112
DB04334	36076
DB04334	36077
DB04334	68431
DB04335	17596
DB04337	44177
DB04338	82713
DB04339	16163
DB04339	57662
DB04342	599928
DB04343	16891
DB04343	36655
DB04345	17781
DB04345	37323
DB04346	44800
DB04348	28865
DB04348	36257
DB04348	36276
DB04349	16997
DB04349	28972
DB04349	29002
DB04351	15708
DB04351	16383
DB04351	22210
DB04351	22211
DB04351	32805
DB04351	32806
DB04352	18189
DB04352	40438
DB04352	45425
DB04352	52742
DB04352	78346
DB04355	18066
DB04355	18307
DB04355	35451
DB04355	46229
DB04355	58367
DB04355	58439
DB04355	58885
DB04355	66914
DB04355	67119
DB04357	26376
DB04357	27623
DB04357	37055
DB04357	37066
DB04357	37078
DB04357	40856
DB04364	15686
DB04364	15687
DB04364	15688
DB04365	2814
DB04370	27891
DB04370	62225
DB04372	42027
DB04375	15641
DB04375	18608
DB04376	45127
DB04377	16831
DB04377	17325
DB04377	30920
DB04380	17536
DB04380	30837
DB04381	41607
DB04386	60659
DB04386	61745
DB04386	61747
DB04388	17232
DB04388	58066
DB04395	47785
DB04397	15377
DB04397	16234
DB04397	25805
DB04397	29194
DB04397	29374
DB04397	29375
DB04397	29412
DB04397	33004
DB04397	33806
DB04397	33811
DB04397	33813
DB04397	33815
DB04397	33818
DB04397	33819
DB04397	36932
DB04397	36933
DB04397	41981
DB04398	16004
DB04398	16651
DB04398	24996
DB04398	42111
DB04398	422
DB04398	78320
DB04400	15375
DB04400	43029
DB04400	64240
DB04400	64277
DB04401	15710
DB04408	29655
DB04409	32916
DB04409	44434
DB04414	29356
DB04414	49446
DB04417	16836
DB04417	57917
DB04418	15919
DB04418	57567
DB04419	18347
DB04419	21203
DB04419	36405
DB04419	42101
DB04419	58455
DB04422	17230
DB04422	17588
DB04422	58065
DB04422	58199
DB04422	63072
DB04422	66952
DB04426	44096
DB04426	60314
DB04428	15377
DB04428	16234
DB04428	29374
DB04428	29375
DB04428	29412
DB04428	30402
DB04428	33806
DB04428	33811
DB04428	33813
DB04428	41981
DB04428	44074
DB04428	58698
DB04428	60102
DB04428	60103
DB04428	71302
DB04428	71305
DB04428	71306
DB04428	71307
DB04428	82685
DB04428	83233
DB04429	34361
DB04429	41965
DB04435	9501
DB04436	32770
DB04436	32771
DB04436	46534
DB04440	18255
DB04441	39740
DB04444	17051
DB04444	29228
DB04444	30111
DB04444	49470
DB04445	16382
DB04445	16793
DB04445	43451
DB04445	49659
DB04447	17456
DB04447	18320
DB04447	25189
DB04447	42106
DB04447	42170
DB04454	28340
DB04454	28797
DB04454	35619
DB04454	35621
DB04454	74359
DB04455	17750
DB04455	41139
DB04456	49900
DB04457	16192
DB04457	41945
DB04457	57673
DB04457	76396
DB04457	76398
DB04464	16552
DB04464	57809
DB04465	17057
DB04465	17306
DB04465	17716
DB04465	18147
DB04465	18167
DB04465	25164
DB04465	28085
DB04465	28676
DB04465	36217
DB04465	36218
DB04465	36219
DB04465	36224
DB04465	36226
DB04465	36227
DB04465	41034
DB04465	4174
DB04465	47931
DB04465	47933
DB04465	47934
DB04465	47935
DB04465	47936
DB04465	47937
DB04465	546808
DB04465	59314
DB04465	59563
DB04465	60876
DB04465	64351
DB04466	77317
DB04467	44743
DB04467	44770
DB04467	59762
DB04467	59763
DB04468	44616
DB04473	2179
DB04473	2181
DB04473	27442
DB04473	27586
DB04473	27907
DB04473	42548
DB04473	42564
DB04473	42589
DB04473	42606
DB04473	62346
DB04473	63151
DB04473	63152
DB04474	39708
DB04481	17113
DB04481	42090
DB04481	48299
DB04481	48300
DB04482	18014
DB04482	59825
DB04483	31617
DB04483	49126
DB04483	49128
DB04483	49130
DB04483	49131
DB04483	49132
DB04483	49140
DB04483	49141
DB04483	49143
DB04483	49145
DB04483	49146
DB04483	49148
DB04483	49151
DB04483	49152
DB04483	49153
DB04485	17748
DB04485	53527
DB04485	63624
DB04493	16084
DB04493	4251
DB04493	45804
DB04493	47946
DB04493	57634
DB04493	58695
DB04493	58926
DB04493	61527
DB04493	61553
DB04493	6307
DB04494	15377
DB04494	16234
DB04494	25805
DB04494	29194
DB04494	29374
DB04494	29375
DB04494	29412
DB04494	33806
DB04494	33811
DB04494	33813
DB04494	33815
DB04494	33818
DB04494	33819
DB04494	36932
DB04494	36933
DB04494	41981
DB04499	17907
DB04499	45389
DB04499	51014
DB04500	46171
DB04500	63815
DB04501	35783
DB04501	41341
DB04503	46068
DB04510	17050
DB04510	17794
DB04510	57998
DB04510	58272
DB04519	25646
DB04519	28837
DB04520	6631
DB04521	32711
DB04522	15811
DB04522	37712
DB04522	37713
DB04522	57524
DB04522	58680
DB04522	67032
DB04524	15531
DB04524	57384
DB04526	42976
DB04526	49376
DB04527	50789
DB04527	58850
DB04528	42017
DB04529	47395
DB04529	75953
DB04530	74104
DB04537	16533
DB04537	57803
DB04538	16378
DB04538	47980
DB04538	58724
DB04539	27744
DB04539	67052
DB04540	16113
DB04550	30351
DB04550	30366
DB04550	30792
DB04550	35658
DB04550	35659
DB04550	49812
DB04551	28013
DB04551	32966
DB04551	32968
DB04551	37736
DB04551	40595
DB04551	4250
DB04551	49299
DB04551	58694
DB04553	16763
DB04553	30831
DB04555	17239
DB04555	58069
DB04557	15843
DB04557	32395
DB04557	36306
DB04562	45969
DB04562	62517
DB04564	15945
DB04564	16217
DB04564	74105
DB04566	17202
DB04566	58053
DB04570	599928
DB04571	28329
DB04573	27974
DB04574	17474
DB04574	60050
DB04574	8389
DB04575	8716
DB04577	39505
DB04578	39484
DB04597	60659
DB04597	61745
DB04597	61747
DB04599	47943
DB04604	40167
DB04619	27632
DB04620	40547
DB04622	28483
DB04626	2790
DB04630	27584
DB04638	41094
DB04640	25475
DB04640	41070
DB04646	19371
DB04650	15956
DB04650	57586
DB04652	16827
DB04657	3405
DB04660	16870
DB04661	41539
DB04665	28794
DB04676	42024
DB04678	42088
DB04678	62263
DB04680	63176
DB04681	610092
DB04681	63023
DB04688	31529
DB04688	59908
DB04690	27656
DB04699	42639
DB04704	1296
DB04705	42977
DB04706	17500
DB04706	42989
DB04714	128769
DB04714	16584
DB04726	43661
DB04728	71961
DB04729	27784
DB04729	58530
DB04734	16600
DB04734	17626
DB04734	30719
DB04734	36986
DB04736	46763
DB04737	16910
DB04737	18450
DB04737	36941
DB04741	25461
DB04743	44445
DB04745	16365
DB04745	18289
DB04746	36331
DB04746	44526
DB04746	77200
DB04746	83063
DB04746	83066
DB04747	38386
DB04747	44602
DB04750	44777
DB04751	47600
DB04752	74697
DB04752	75074
DB04761	593538
DB04768	45395
DB04778	45412
DB04780	75964
DB04780	76069
DB04780	83902
DB04781	16230
DB04781	45564
DB04784	16346
DB04784	45616
DB04784	669
DB04786	45906
DB04789	15641
DB04789	18608
DB04794	78692
DB04794	78693
DB04794	78694
DB04801	28727
DB04801	30827
DB04801	30828
DB04801	36023
DB04801	50464
DB04801	50498
DB04806	75055
DB04806	75424
DB04806	75501
DB04806	75502
DB04806	75506
DB04808	53635
DB04808	65076
DB04808	7489
DB04810	18248
DB04810	52623
DB04810	82664
DB04811	18248
DB04811	52623
DB04811	82664
DB04812	76114
DB04813	3131
DB04815	74460
DB04816	3682
DB04817	29101
DB04817	59033
DB04817	62086
DB04817	62088
DB04819	17883
DB04819	17996
DB04819	38213
DB04819	6820
DB04821	116225
DB04821	180847
DB04821	521391
DB04827	17967
DB04828	35859
DB04829	6605
DB04831	9590
DB04834	15858
DB04834	47266
DB04835	63608
DB04836	17883
DB04836	17996
DB04836	32499
DB04836	50003
DB04838	3988
DB04839	50743
DB04840	34665
DB04840	50973
DB04844	64028
DB04844	64029
DB04844	64030
DB04845	63605
DB04851	16947
DB04851	30769
DB04851	35802
DB04851	35806
DB04851	35809
DB04851	35810
DB04851	76049
DB04855	50659
DB04861	64019
DB04861	64020
DB04861	64021
DB04863	60634
DB04864	78330
DB04865	71019
DB04868	52172
DB04874	16134
DB04874	17883
DB04874	17996
DB04874	28938
DB04874	49832
DB04874	50415
DB04886	65552
DB04886	65553
DB04890	31281
DB04890	71202
DB04890	71204
DB04898	65172
DB04911	82699
DB04911	83305
DB04930	34911
DB04930	62523
DB04933	29101
DB04933	46692
DB04933	68609
DB04933	68611
DB04936	13022
DB04936	13172
DB04936	27605
DB04936	37724
DB04936	47693
DB04936	48095
DB04938	73275
DB04942	32181
DB04944	28498
DB04946	65173
DB04948	51368
DB04953	68584
DB04967	51052
DB04972	17883
DB04972	17996
DB04996	15366
DB04996	15773
DB04996	16134
DB04996	17883
DB04996	17996
DB04996	28938
DB04996	30089
DB04996	42939
DB04996	49836
DB05013	66913
DB05039	68573
DB05039	68574
DB05039	68575
DB05076	42588
DB05083	68602
DB05083	68605
DB05083	68606
DB05088	16136
DB05088	26833
DB05088	28685
DB05088	29919
DB05088	30488
DB05088	37979
DB05088	37980
DB05088	37981
DB05088	37982
DB05088	37983
DB05088	37984
DB05088	37985
DB05088	52633
DB05095	76127
DB05109	84050
DB05137	48723
DB05143	29101
DB05229	29101
DB05245	33127
DB05245	49468
DB05245	9142
DB05251	7496
DB05251	7497
DB05251	78767
DB05260	17632
DB05260	84043
DB05262	28315
DB05286	63112
DB05286	63113
DB05286	63115
DB05289	38666
DB05289	42446
DB05289	5130
DB05291	6456
DB05294	49960
DB05295	73927
DB05296	15366
DB05296	30089
DB05296	33382
DB05302	17883
DB05302	17996
DB05302	7465
DB05314	17823
DB05316	15671
DB05316	15672
DB05316	15673
DB05316	15674
DB05316	30924
DB05316	30927
DB05316	30928
DB05316	30929
DB05316	35398
DB05316	35399
DB05316	35400
DB05316	48929
DB05316	48930
DB05316	48931
DB05318	3374
DB05339	17883
DB05339	17996
DB05340	29101
DB05347	2453
DB05366	71025
DB05379	63691
DB05379	63695
DB05379	63698
DB05379	63700
DB05379	63705
DB05381	17883
DB05381	17996
DB05381	18295
DB05381	58432
DB05382	17606
DB05383	17883
DB05383	17996
DB05383	40618
DB05384	18308
DB05384	37080
DB05389	15377
DB05389	15379
DB05389	16234
DB05389	17441
DB05389	26689
DB05389	27140
DB05389	29219
DB05389	29374
DB05389	29375
DB05389	29412
DB05389	29793
DB05389	33806
DB05389	33811
DB05389	33813
DB05389	41981
DB05416	73726
DB05424	61399
DB05428	15366
DB05428	30089
DB05428	49618
DB05428	50161
DB05428	50162
DB05436	28939
DB05436	78236
DB05446	48926
DB05446	58758
DB05456	74667
DB05461	15377
DB05461	16234
DB05461	17883
DB05461	17996
DB05461	29374
DB05461	29375
DB05461	29412
DB05461	33806
DB05461	33811
DB05461	33813
DB05461	41981
DB05478	25224
DB05478	27376
DB05488	100241
DB05494	17562
DB05494	28680
DB05508	17883
DB05508	17996
DB05508	7465
DB05511	73286
DB05521	68595
DB05630	15377
DB05630	16234
DB05630	25805
DB05630	28148
DB05630	29101
DB05630	29193
DB05630	29194
DB05630	29374
DB05630	29375
DB05630	29412
DB05630	33806
DB05630	33811
DB05630	33813
DB05630	33815
DB05630	33818
DB05630	33819
DB05630	36932
DB05630	36933
DB05630	41981
DB05630	49867
DB05630	50001
DB05630	50002
DB05665	68621
DB05708	17883
DB05708	17996
DB05719	79369
DB05738	17883
DB05738	17996
DB05790	17883
DB05790	17996
DB05791	38803
DB05792	17883
DB05792	17996
DB05804	16814
DB05804	57905
DB05812	68642
DB05837	17883
DB05837	17996
DB05891	17883
DB05891	17996
DB05891	18295
DB05891	58432
DB06144	9122
DB06147	9337
DB06148	31843
DB06148	51137
DB06150	32161
DB06151	28939
DB06151	78236
DB06203	72323
DB06203	72324
DB06203	72326
DB06210	85010
DB06216	18012
DB06216	18300
DB06216	22958
DB06216	29806
DB06216	30780
DB06216	36180
DB06216	37154
DB06216	37155
DB06216	37156
DB06216	71246
DB06216	71248
DB06216	71251
DB06216	71252
DB06216	71255
DB06216	71256
DB06216	71257
DB06228	68579
DB06237	66876
DB06262	31524
DB06288	64045
DB06292	15377
DB06292	16234
DB06292	16997
DB06292	28972
DB06292	29002
DB06292	29374
DB06292	29375
DB06292	29412
DB06292	33806
DB06292	33811
DB06292	33813
DB06292	41981
DB06335	71271
DB06335	71272
DB06402	17883
DB06402	17996
DB06402	71229
DB06414	63589
DB06581	65484
DB06589	71217
DB06589	71218
DB06589	71219
DB06590	70714
DB06590	70715
DB06590	70718
DB06605	72296
DB06616	39112
DB06616	68533
DB06637	34385
DB06663	72312
DB06663	72313
DB06663	72315
DB06684	70705
DB06684	70706
DB06684	70707
DB06689	16000
DB06689	16196
DB06689	27997
DB06689	30823
DB06689	30825
DB06689	36021
DB06689	57603
DB06691	6762
DB06695	70743
DB06695	70746
DB06695	70751
DB06696	31233
DB06696	37922
DB06697	195280
DB06698	35677
DB06700	83527
DB06701	31836
DB06701	51856
DB06701	51857
DB06701	51860
DB06701	51861
DB06701	51862
DB06703	49618
DB06703	68841
DB06705	15377
DB06705	16234
DB06705	29101
DB06705	29374
DB06705	29375
DB06705	29412
DB06705	33806
DB06705	33811
DB06705	33813
DB06705	41981
DB06705	49618
DB06708	156095
DB06709	50142
DB06709	6804
DB06710	27436
DB06715	16382
DB06715	29103
DB06715	43451
DB06715	8346
DB06717	64311
DB06717	64321
DB06717	64322
DB06718	9249
DB06723	15377
DB06723	16234
DB06723	29374
DB06723	29375
DB06723	29412
DB06723	33130
DB06723	33806
